id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
rng_598_2,"    @Test
    void testRequireLengthWithMessageThrows_2_oe() {
         String message = ""This should be prepended"";
        for ( double[] c : new double[][] {{0, 1}, {0, 1, 2}}) {
             int length = c.length;
            // removed other assertion
            IllegalArgumentException ex = Assertions.assertThrows(IllegalArgumentException.class, () -> Coordinates.requireLength(c, length - 1, message), () -> ""Did not detect length was too long: "" + (length - 1));
    }
    }
",CoordinatesTest::testRequireLengthWithMessageThrows_2_oe,org.apache.commons.rng.sampling.shape.Coordinates,"requireLength(double[] values, int length, String message)","/**
     * Check that the values is the specified length. This method is primarily for
     * parameter validation in methods and constructors, for example:
     *
     * <pre>
     * public Square(double[] topLeft, double[] bottomRight) {
     *     this.topLeft = Coordinates.requireLength(topLeft, 2, ""topLeft"");
     *     this.bottomRight = Coordinates.requireLength(bottomRight, 2, ""bottomRight"");
     * }
     * </pre>
     *
     * @param values the values
     * @param length the length
     * @param message the message detail to prepend to the message in the event an
     * exception is thrown
     * @return the values
     * @throws IllegalArgumentException if the array length is not the specified length
     */","static double[] requireLength(double[] values, int length, String message) {
        if (values.length != length) {
            throw new IllegalArgumentException(String.format(""%s length mismatch: %d != %d"",
                    message, values.length, length));
        }
        return values;
    }"
rng_599_1,"    @Test
    void testInvalidDimensionThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> LineSampler.of(rng, new double[0], new double[0]));
    }
",LineSamplerTest::testInvalidDimensionThrows_1_oe,org.apache.commons.rng.sampling.shape.LineSampler,"of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b)","/**
     * Create a line sampler with vertices {@code a} and {@code b}.
     * Sampled points are uniformly distributed on the line segment {@code ab}.
     *
     * <p>Sampling is supported in dimensions of 1 or above.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 1; or vertices have non-finite coordinates.
     */","public static LineSampler of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b) {
        final int dimension = a.length;
        if (dimension != b.length) {
            throw new IllegalArgumentException(
                new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                    .append(b.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new LineSampler2D(rng, a, b);
        } else if (dimension == THREE_D) {
            return new LineSampler3D(rng, a, b);
        } else if (dimension > THREE_D) {
            return new LineSamplerND(rng, a, b);
        } else if (dimension == ONE_D) {
            // Unlikely case of 1D is placed last.
            // Use o.a.c.rng.sampling.distribution.ContinuousUniformSampler for non-array samples.
            return new LineSampler1D(rng, a, b);
        }
        // Less than 1D
        throw new IllegalArgumentException(""Unsupported dimension: "" + dimension);
    }"
rng_600_1,"    @Test
    void testDimensionMismatchThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double[] c2 = new double[2];
         double[] c3 = new double[3];
        for (double[][] c : new double[][][] {
            {c2, c3},
            {c3, c2},
        }) {
            Assertions.assertThrows(IllegalArgumentException.class, () -> LineSampler.of(rng, c[0], c[1]), () -> String.format(""Did not detect dimension mismatch: %d,%d"", c[0].length, c[1].length));
    }
    }
",LineSamplerTest::testDimensionMismatchThrows_1_oe,org.apache.commons.rng.sampling.shape.LineSampler,"of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b)","/**
     * Create a line sampler with vertices {@code a} and {@code b}.
     * Sampled points are uniformly distributed on the line segment {@code ab}.
     *
     * <p>Sampling is supported in dimensions of 1 or above.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 1; or vertices have non-finite coordinates.
     */","public static LineSampler of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b) {
        final int dimension = a.length;
        if (dimension != b.length) {
            throw new IllegalArgumentException(
                new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                    .append(b.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new LineSampler2D(rng, a, b);
        } else if (dimension == THREE_D) {
            return new LineSampler3D(rng, a, b);
        } else if (dimension > THREE_D) {
            return new LineSamplerND(rng, a, b);
        } else if (dimension == ONE_D) {
            // Unlikely case of 1D is placed last.
            // Use o.a.c.rng.sampling.distribution.ContinuousUniformSampler for non-array samples.
            return new LineSampler1D(rng, a, b);
        }
        // Less than 1D
        throw new IllegalArgumentException(""Unsupported dimension: "" + dimension);
    }"
rng_601_2,"    @Test
    void testNonFiniteVertexCoordinates_2_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        // A valid line
         double[][] c = new double[][] {
            {0, 1, 2}, {-1, 2, 3}
        };
        // removed other assertion
         double[] bad = {Double.POSITIVE_INFINITY, Double.NEGATIVE_INFINITY, Double.NaN};
        for (int i = 0; i < c.length; i++) {
             int ii = i;
            for (int j = 0; j < c[0].length; j++) {
                 int jj = j;
                for ( double d : bad) {
                     double value = c[i][j];
                    c[i][j] = d;
                    Assertions.assertThrows(IllegalArgumentException.class, () -> LineSampler.of(rng, c[0], c[1]), () -> String.format(""Did not detect non-finite coordinate: %d,%d = %s"", ii, jj, d));
    }
    }
    }
    }
",LineSamplerTest::testNonFiniteVertexCoordinates_2_oe,org.apache.commons.rng.sampling.shape.LineSampler,"of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b)","/**
     * Create a line sampler with vertices {@code a} and {@code b}.
     * Sampled points are uniformly distributed on the line segment {@code ab}.
     *
     * <p>Sampling is supported in dimensions of 1 or above.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 1; or vertices have non-finite coordinates.
     */","public static LineSampler of(UniformRandomProvider rng,
                                 double[] a,
                                 double[] b) {
        final int dimension = a.length;
        if (dimension != b.length) {
            throw new IllegalArgumentException(
                new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                    .append(b.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new LineSampler2D(rng, a, b);
        } else if (dimension == THREE_D) {
            return new LineSampler3D(rng, a, b);
        } else if (dimension > THREE_D) {
            return new LineSamplerND(rng, a, b);
        } else if (dimension == ONE_D) {
            // Unlikely case of 1D is placed last.
            // Use o.a.c.rng.sampling.distribution.ContinuousUniformSampler for non-array samples.
            return new LineSampler1D(rng, a, b);
        }
        // Less than 1D
        throw new IllegalArgumentException(""Unsupported dimension: "" + dimension);
    }"
rng_603_1,"    @Test
    void testInvalidDimensionThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> TriangleSampler.of(rng, new double[1], new double[1], new double[1]));
    }
",TriangleSamplerTest::testInvalidDimensionThrows_1_oe,org.apache.commons.rng.sampling.shape.TriangleSampler,"of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c)","/**
     * Create a triangle sampler with vertices {@code a}, {@code b} and {@code c}.
     * Sampled points are uniformly distributed within the triangle.
     *
     * <p>Sampling is supported in dimensions of 2 or above. Samples will lie in the
     * plane (2D Euclidean space) defined by using the three triangle vertices to
     * create two vectors starting at a point in the plane and orientated in
     * different directions along the plane.
     *
     * <p>No test for collinear points is performed. If the points are collinear the sampling
     * distribution is undefined.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @param c The third vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 2; or vertices have non-finite coordinates
     */","public static TriangleSampler of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c) {
        final int dimension = a.length;
        if (dimension != b.length || dimension != c.length) {
            throw new IllegalArgumentException(
                    new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                        .append(b.length).append(',')
                                                                        .append(c.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        Coordinates.requireFinite(c, ""Vertex c"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new TriangleSampler2D(rng, a, b, c);
        } else if (dimension == THREE_D) {
            return new TriangleSampler3D(rng, a, b, c);
        } else if (dimension > THREE_D) {
            return new TriangleSamplerND(rng, a, b, c);
        }
        // Less than 2D
        throw new IllegalArgumentException(
                ""Unsupported dimension: "" + dimension);
    }"
rng_604_1,"    @Test
    void testDimensionMismatchThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double[] c2 = new double[2];
         double[] c3 = new double[3];
        for (double[][] c : new double[][][] {
            {c2, c2, c3},
            {c2, c3, c2},
            {c3, c2, c2},
            {c2, c3, c3},
            {c3, c3, c2},
            {c3, c2, c3},
        }) {
            Assertions.assertThrows(IllegalArgumentException.class, () -> TriangleSampler.of(rng, c[0], c[1], c[2]), () -> String.format(""Did not detect dimension mismatch: %d,%d,%d"", c[0].length, c[1].length, c[2].length));
    }
    }
",TriangleSamplerTest::testDimensionMismatchThrows_1_oe,org.apache.commons.rng.sampling.shape.TriangleSampler,"of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c)","/**
     * Create a triangle sampler with vertices {@code a}, {@code b} and {@code c}.
     * Sampled points are uniformly distributed within the triangle.
     *
     * <p>Sampling is supported in dimensions of 2 or above. Samples will lie in the
     * plane (2D Euclidean space) defined by using the three triangle vertices to
     * create two vectors starting at a point in the plane and orientated in
     * different directions along the plane.
     *
     * <p>No test for collinear points is performed. If the points are collinear the sampling
     * distribution is undefined.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @param c The third vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 2; or vertices have non-finite coordinates
     */","public static TriangleSampler of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c) {
        final int dimension = a.length;
        if (dimension != b.length || dimension != c.length) {
            throw new IllegalArgumentException(
                    new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                        .append(b.length).append(',')
                                                                        .append(c.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        Coordinates.requireFinite(c, ""Vertex c"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new TriangleSampler2D(rng, a, b, c);
        } else if (dimension == THREE_D) {
            return new TriangleSampler3D(rng, a, b, c);
        } else if (dimension > THREE_D) {
            return new TriangleSamplerND(rng, a, b, c);
        }
        // Less than 2D
        throw new IllegalArgumentException(
                ""Unsupported dimension: "" + dimension);
    }"
rng_605_2,"    @Test
    void testNonFiniteVertexCoordinates_2_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        // A valid triangle
         double[][] c = new double[][] {
            {0, 0, 1}, {2, 1, 0}, {-1, 2, 3}
        };
        // removed other assertion
         double[] bad = {Double.POSITIVE_INFINITY, Double.NEGATIVE_INFINITY, Double.NaN};
        for (int i = 0; i < c.length; i++) {
             int ii = i;
            for (int j = 0; j < c[0].length; j++) {
                 int jj = j;
                for ( double d : bad) {
                     double value = c[i][j];
                    c[i][j] = d;
                    Assertions.assertThrows(IllegalArgumentException.class, () -> TriangleSampler.of(rng, c[0], c[1], c[2]), () -> String.format(""Did not detect non-finite coordinate: %d,%d = %s"", ii, jj, d));
    }
    }
    }
    }
",TriangleSamplerTest::testNonFiniteVertexCoordinates_2_oe,org.apache.commons.rng.sampling.shape.TriangleSampler,"of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c)","/**
     * Create a triangle sampler with vertices {@code a}, {@code b} and {@code c}.
     * Sampled points are uniformly distributed within the triangle.
     *
     * <p>Sampling is supported in dimensions of 2 or above. Samples will lie in the
     * plane (2D Euclidean space) defined by using the three triangle vertices to
     * create two vectors starting at a point in the plane and orientated in
     * different directions along the plane.
     *
     * <p>No test for collinear points is performed. If the points are collinear the sampling
     * distribution is undefined.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @param c The third vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have the same
     * dimension; the dimension is less than 2; or vertices have non-finite coordinates
     */","public static TriangleSampler of(UniformRandomProvider rng,
                                     double[] a,
                                     double[] b,
                                     double[] c) {
        final int dimension = a.length;
        if (dimension != b.length || dimension != c.length) {
            throw new IllegalArgumentException(
                    new StringBuilder(""Mismatch of vertex dimensions: "").append(dimension).append(',')
                                                                        .append(b.length).append(',')
                                                                        .append(c.length).toString());
        }
        // Detect non-finite vertices
        Coordinates.requireFinite(a, ""Vertex a"");
        Coordinates.requireFinite(b, ""Vertex b"");
        Coordinates.requireFinite(c, ""Vertex c"");
        // Low dimension specialisations
        if (dimension == TWO_D) {
            return new TriangleSampler2D(rng, a, b, c);
        } else if (dimension == THREE_D) {
            return new TriangleSampler3D(rng, a, b, c);
        } else if (dimension > THREE_D) {
            return new TriangleSamplerND(rng, a, b, c);
        }
        // Less than 2D
        throw new IllegalArgumentException(
                ""Unsupported dimension: "" + dimension);
    }"
rng_609_1,"    @Test
    void testInvalidDimensionThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        Assertions.assertThrows(IllegalArgumentException.class, () -> UnitBallSampler.of(rng, 0));
    }
",UnitBallSamplerTest::testInvalidDimensionThrows_1_oe,org.apache.commons.rng.sampling.shape.UnitBallSampler,"of(UniformRandomProvider rng,
                                     int dimension)","/**
     * Create a unit n-ball sampler for the given dimension.
     * Sampled points are uniformly distributed within the unit n-ball.
     *
     * <p>Sampling is supported in dimensions of 1 or above.
     *
     * @param rng Source of randomness.
     * @param dimension Space dimension.
     * @return the sampler
     * @throws IllegalArgumentException If {@code dimension <= 0}
     */","public static UnitBallSampler of(UniformRandomProvider rng,
                                     int dimension) {
        if (dimension <= 0) {
            throw new IllegalArgumentException(""Dimension must be strictly positive"");
        } else if (dimension == ONE_D) {
            return new UnitBallSampler1D(rng);
        } else if (dimension == TWO_D) {
            return new UnitBallSampler2D(rng);
        } else if (dimension == THREE_D) {
            return new UnitBallSampler3D(rng);
        }
        return new UnitBallSamplerND(rng, dimension);
    }"
rng_611_1,"    @Test
    void testInvalidDimensionThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double[] ok = new double[3];
         double[] bad = new double[2];
         double[][] c = {ok, ok, ok, ok};
        for (int i = 0; i < c.length; i++) {
             int ii = i;
            c[i] = bad;
            Assertions.assertThrows(IllegalArgumentException.class, () -> TetrahedronSampler.of(rng, c[0], c[1], c[2], c[3]), () -> String.format(""Did not detect invalid dimension for vertex: %d"", ii));
    }
    }
",TetrahedronSamplerTest::testInvalidDimensionThrows_1_oe,org.apache.commons.rng.sampling.shape.TetrahedronSampler,"of(UniformRandomProvider rng,
                                        double[] a,
                                        double[] b,
                                        double[] c,
                                        double[] d)","/**
     * Create a tetrahedron sampler with vertices {@code a}, {@code b}, {@code c} and {@code d}.
     * Sampled points are uniformly distributed within the tetrahedron.
     *
     * <p>No test for a volume is performed. If the vertices are coplanar the sampling
     * distribution is undefined.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @param c The third vertex.
     * @param d The fourth vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have length 3;
     * or vertices have non-finite coordinates
     */","public static TetrahedronSampler of(UniformRandomProvider rng,
                                        double[] a,
                                        double[] b,
                                        double[] c,
                                        double[] d) {
        // Must be 3D
        Coordinates.requireLength(a, THREE_D, VERTEX_A);
        Coordinates.requireLength(b, THREE_D, VERTEX_B);
        Coordinates.requireLength(c, THREE_D, VERTEX_C);
        Coordinates.requireLength(d, THREE_D, VERTEX_D);
        // Detect non-finite vertices
        Coordinates.requireFinite(a, VERTEX_A);
        Coordinates.requireFinite(b, VERTEX_B);
        Coordinates.requireFinite(c, VERTEX_C);
        Coordinates.requireFinite(d, VERTEX_D);
        return new TetrahedronSampler(rng, a, b, c, d);
    }"
rng_612_2,"    @Test
    void testNonFiniteVertexCoordinates_2_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
        // A valid tetrahedron
         double[][] c = new double[][] {
            {1, 1, 1}, {1, -1, 1}, {-1, 1, 1}, {1, 1, -1}
        };
        // removed other assertion
         double[] bad = {Double.POSITIVE_INFINITY, Double.NEGATIVE_INFINITY, Double.NaN};
        for (int i = 0; i < c.length; i++) {
             int ii = i;
            for (int j = 0; j < c[0].length; j++) {
                 int jj = j;
                for ( double d : bad) {
                     double value = c[i][j];
                    c[i][j] = d;
                    Assertions.assertThrows(IllegalArgumentException.class, () -> TetrahedronSampler.of(rng, c[0], c[1], c[2], c[3]), () -> String.format(""Did not detect non-finite coordinate: %d,%d = %s"", ii, jj, d));
    }
    }
    }
    }
",TetrahedronSamplerTest::testNonFiniteVertexCoordinates_2_oe,org.apache.commons.rng.sampling.shape.TetrahedronSampler,"of(UniformRandomProvider rng,
                                        double[] a,
                                        double[] b,
                                        double[] c,
                                        double[] d)","/**
     * Create a tetrahedron sampler with vertices {@code a}, {@code b}, {@code c} and {@code d}.
     * Sampled points are uniformly distributed within the tetrahedron.
     *
     * <p>No test for a volume is performed. If the vertices are coplanar the sampling
     * distribution is undefined.
     *
     * @param rng Source of randomness.
     * @param a The first vertex.
     * @param b The second vertex.
     * @param c The third vertex.
     * @param d The fourth vertex.
     * @return the sampler
     * @throws IllegalArgumentException If the vertices do not have length 3;
     * or vertices have non-finite coordinates
     */","public static TetrahedronSampler of(UniformRandomProvider rng,
                                        double[] a,
                                        double[] b,
                                        double[] c,
                                        double[] d) {
        // Must be 3D
        Coordinates.requireLength(a, THREE_D, VERTEX_A);
        Coordinates.requireLength(b, THREE_D, VERTEX_B);
        Coordinates.requireLength(c, THREE_D, VERTEX_C);
        Coordinates.requireLength(d, THREE_D, VERTEX_D);
        // Detect non-finite vertices
        Coordinates.requireFinite(a, VERTEX_A);
        Coordinates.requireFinite(b, VERTEX_B);
        Coordinates.requireFinite(c, VERTEX_C);
        Coordinates.requireFinite(d, VERTEX_D);
        return new TetrahedronSampler(rng, a, b, c, d);
    }"
rng_503_1_1,"    @Test
    void testAlphaZeroThrows_1_oe_1_oe() {
                 double alpha0 = 0.0;
         double beta0 = VALID_BETA;
         double gamma0 = VALID_GAMMA;
         double delta0 = VALID_DELTA;
         UniformRandomProvider rng0 = new SplitMix64(0L);
                Assertions.assertThrows(IllegalArgumentException.class, () -> StableSampler.of(rng0, alpha0, beta0, gamma0, delta0));
    }
",StableSamplerTest::testAlphaZeroThrows_1_oe_1_oe,org.apache.commons.rng.sampling.distribution.StableSampler,"of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta)","/**
     * Creates a standardized sampler of a stable distribution with zero location and unit scale.
     *
     * <p>Special cases:
     *
     * <ul>
     * <li>{@code alpha=2} returns a Gaussian distribution sampler with
     *     {@code mean=0} and {@code variance=2} (Note: {@code beta} has no effect on the distribution).
     * <li>{@code alpha=1} and {@code beta=0} returns a Cauchy distribution sampler with
     *     {@code location=0} and {@code scale=1}.
     * <li>{@code alpha=0.5} and {@code beta=1} returns a Levy distribution sampler with
     *     {@code location=-1} and {@code scale=1}. This location shift is due to the
     *     0-parameterization of the stable distribution.
     * </ul>
     *
     * <p>Note: To allow the computation of the stable distribution the parameter alpha
     * is validated using {@code 1 - alpha} in the interval {@code [-1, 1)}.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Stability parameter. Must be in the interval {@code (0, 2]}.
     * @param beta Skewness parameter. Must be in the interval {@code [-1, 1]}.
     * @return the sampler
     * @throws IllegalArgumentException if {@code 1 - alpha < -1}; or {@code 1 - alpha >= 1};
     * or {@code beta < -1}; or {@code beta > 1}.
     */","public static StableSampler of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta) {
        validateParameters(alpha, beta);
        return create(rng, alpha, beta);
    }"
rng_504_1_1,"    @Test
    void testAlphaBelowZeroThrows_1_oe_1_oe() {
                 double alpha0 = Math.nextDown(0.0);
         double beta0 = VALID_BETA;
         double gamma0 = VALID_GAMMA;
         double delta0 = VALID_DELTA;
         UniformRandomProvider rng0 = new SplitMix64(0L);
                Assertions.assertThrows(IllegalArgumentException.class, () -> StableSampler.of(rng0, alpha0, beta0, gamma0, delta0));
    }
",StableSamplerTest::testAlphaBelowZeroThrows_1_oe_1_oe,org.apache.commons.rng.sampling.distribution.StableSampler,"of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta)","/**
     * Creates a standardized sampler of a stable distribution with zero location and unit scale.
     *
     * <p>Special cases:
     *
     * <ul>
     * <li>{@code alpha=2} returns a Gaussian distribution sampler with
     *     {@code mean=0} and {@code variance=2} (Note: {@code beta} has no effect on the distribution).
     * <li>{@code alpha=1} and {@code beta=0} returns a Cauchy distribution sampler with
     *     {@code location=0} and {@code scale=1}.
     * <li>{@code alpha=0.5} and {@code beta=1} returns a Levy distribution sampler with
     *     {@code location=-1} and {@code scale=1}. This location shift is due to the
     *     0-parameterization of the stable distribution.
     * </ul>
     *
     * <p>Note: To allow the computation of the stable distribution the parameter alpha
     * is validated using {@code 1 - alpha} in the interval {@code [-1, 1)}.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Stability parameter. Must be in the interval {@code (0, 2]}.
     * @param beta Skewness parameter. Must be in the interval {@code [-1, 1]}.
     * @return the sampler
     * @throws IllegalArgumentException if {@code 1 - alpha < -1}; or {@code 1 - alpha >= 1};
     * or {@code beta < -1}; or {@code beta > 1}.
     */","public static StableSampler of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta) {
        validateParameters(alpha, beta);
        return create(rng, alpha, beta);
    }"
rng_505_4_1,"    @Test
    void testAlphaTooCloseToZeroThrows_4_oe_1_oe() {
        // The realistic range for alpha is not Double.MIN_VALUE.
        // The number 1 - alpha must not be 1.
        // This is valid
         UniformRandomProvider rng = new SplitMix64(0L);
        StableSampler s = StableSampler.of(rng, SMALLEST_ALPHA, VALID_BETA, VALID_GAMMA, VALID_DELTA);
        // removed other assertion

        // Smaller than this is still above zero but 1 - alpha == 1
         double alphaTooSmall = SMALLEST_ALPHA / 2;
        // removed other assertion
        // removed other assertion

        // Because alpha is effectively zero this will throw
                 double alpha0 = alphaTooSmall;
         double beta0 = VALID_BETA;
         double gamma0 = VALID_GAMMA;
         double delta0 = VALID_DELTA;
         UniformRandomProvider rng0 = new SplitMix64(0L);
                Assertions.assertThrows(IllegalArgumentException.class, () -> StableSampler.of(rng0, alpha0, beta0, gamma0, delta0));
    }
",StableSamplerTest::testAlphaTooCloseToZeroThrows_4_oe_1_oe,org.apache.commons.rng.sampling.distribution.StableSampler,"of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta)","/**
     * Creates a standardized sampler of a stable distribution with zero location and unit scale.
     *
     * <p>Special cases:
     *
     * <ul>
     * <li>{@code alpha=2} returns a Gaussian distribution sampler with
     *     {@code mean=0} and {@code variance=2} (Note: {@code beta} has no effect on the distribution).
     * <li>{@code alpha=1} and {@code beta=0} returns a Cauchy distribution sampler with
     *     {@code location=0} and {@code scale=1}.
     * <li>{@code alpha=0.5} and {@code beta=1} returns a Levy distribution sampler with
     *     {@code location=-1} and {@code scale=1}. This location shift is due to the
     *     0-parameterization of the stable distribution.
     * </ul>
     *
     * <p>Note: To allow the computation of the stable distribution the parameter alpha
     * is validated using {@code 1 - alpha} in the interval {@code [-1, 1)}.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Stability parameter. Must be in the interval {@code (0, 2]}.
     * @param beta Skewness parameter. Must be in the interval {@code [-1, 1]}.
     * @return the sampler
     * @throws IllegalArgumentException if {@code 1 - alpha < -1}; or {@code 1 - alpha >= 1};
     * or {@code beta < -1}; or {@code beta > 1}.
     */","public static StableSampler of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta) {
        validateParameters(alpha, beta);
        return create(rng, alpha, beta);
    }"
rng_506_1_1,"    @Test
    void testAlphaAboveTwoThrows_1_oe_1_oe() {
                 double alpha0 = Math.nextUp(2.0);
         double beta0 = VALID_BETA;
         double gamma0 = VALID_GAMMA;
         double delta0 = VALID_DELTA;
         UniformRandomProvider rng0 = new SplitMix64(0L);
                Assertions.assertThrows(IllegalArgumentException.class, () -> StableSampler.of(rng0, alpha0, beta0, gamma0, delta0));
    }
",StableSamplerTest::testAlphaAboveTwoThrows_1_oe_1_oe,org.apache.commons.rng.sampling.distribution.StableSampler,"of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta)","/**
     * Creates a standardized sampler of a stable distribution with zero location and unit scale.
     *
     * <p>Special cases:
     *
     * <ul>
     * <li>{@code alpha=2} returns a Gaussian distribution sampler with
     *     {@code mean=0} and {@code variance=2} (Note: {@code beta} has no effect on the distribution).
     * <li>{@code alpha=1} and {@code beta=0} returns a Cauchy distribution sampler with
     *     {@code location=0} and {@code scale=1}.
     * <li>{@code alpha=0.5} and {@code beta=1} returns a Levy distribution sampler with
     *     {@code location=-1} and {@code scale=1}. This location shift is due to the
     *     0-parameterization of the stable distribution.
     * </ul>
     *
     * <p>Note: To allow the computation of the stable distribution the parameter alpha
     * is validated using {@code 1 - alpha} in the interval {@code [-1, 1)}.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Stability parameter. Must be in the interval {@code (0, 2]}.
     * @param beta Skewness parameter. Must be in the interval {@code [-1, 1]}.
     * @return the sampler
     * @throws IllegalArgumentException if {@code 1 - alpha < -1}; or {@code 1 - alpha >= 1};
     * or {@code beta < -1}; or {@code beta > 1}.
     */","public static StableSampler of(UniformRandomProvider rng,
                                   double alpha,
                                   double beta) {
        validateParameters(alpha, beta);
        return create(rng, alpha, beta);
    }"
