id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name
jexl_left_518_25,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_25_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_26,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_26_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_27,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_27_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_28,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_28_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_29,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_29_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_30,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_30_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_31,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_31_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_32,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_32_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_33,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_33_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_518_34,commons-jexl3,ArithmeticTest,testIsFloatingPointPattern_34_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_519_1,commons-jexl3,ArithmeticTest,testEmpty_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_520_1,commons-jexl3,ArithmeticTest,runOverload_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_2,commons-jexl3,ArithmeticTest,runOverload_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_3,commons-jexl3,ArithmeticTest,runOverload_3_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_4,commons-jexl3,ArithmeticTest,runOverload_4_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_5,commons-jexl3,ArithmeticTest,runOverload_5_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_6,commons-jexl3,ArithmeticTest,runOverload_6_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_7,commons-jexl3,ArithmeticTest,runOverload_7_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_8,commons-jexl3,ArithmeticTest,runOverload_8_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_9,commons-jexl3,ArithmeticTest,runOverload_9_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_10,commons-jexl3,ArithmeticTest,runOverload_10_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_11,commons-jexl3,ArithmeticTest,runOverload_11_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_12,commons-jexl3,ArithmeticTest,runOverload_12_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_13,commons-jexl3,ArithmeticTest,runOverload_13_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_14,commons-jexl3,ArithmeticTest,runOverload_14_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_15,commons-jexl3,ArithmeticTest,runOverload_15_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_16,commons-jexl3,ArithmeticTest,runOverload_16_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_17,commons-jexl3,ArithmeticTest,runOverload_17_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_18,commons-jexl3,ArithmeticTest,runOverload_18_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_19,commons-jexl3,ArithmeticTest,runOverload_19_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_20,commons-jexl3,ArithmeticTest,runOverload_20_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_21,commons-jexl3,ArithmeticTest,runOverload_21_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_22,commons-jexl3,ArithmeticTest,runOverload_22_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_23,commons-jexl3,ArithmeticTest,runOverload_23_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_24,commons-jexl3,ArithmeticTest,runOverload_24_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_25,commons-jexl3,ArithmeticTest,runOverload_25_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_26,commons-jexl3,ArithmeticTest,runOverload_26_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_27,commons-jexl3,ArithmeticTest,runOverload_27_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_28,commons-jexl3,ArithmeticTest,runOverload_28_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_29,commons-jexl3,ArithmeticTest,runOverload_29_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_30,commons-jexl3,ArithmeticTest,runOverload_30_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_31,commons-jexl3,ArithmeticTest,runOverload_31_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_32,commons-jexl3,ArithmeticTest,runOverload_32_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_33,commons-jexl3,ArithmeticTest,runOverload_33_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_34,commons-jexl3,ArithmeticTest,runOverload_34_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_35,commons-jexl3,ArithmeticTest,runOverload_35_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_36,commons-jexl3,ArithmeticTest,runOverload_36_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_37,commons-jexl3,ArithmeticTest,runOverload_37_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_38,commons-jexl3,ArithmeticTest,runOverload_38_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_39,commons-jexl3,ArithmeticTest,runOverload_39_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_40,commons-jexl3,ArithmeticTest,runOverload_40_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_41,commons-jexl3,ArithmeticTest,runOverload_41_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_42,commons-jexl3,ArithmeticTest,runOverload_42_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_43,commons-jexl3,ArithmeticTest,runOverload_43_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_44,commons-jexl3,ArithmeticTest,runOverload_44_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_45,commons-jexl3,ArithmeticTest,runOverload_45_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_46,commons-jexl3,ArithmeticTest,runOverload_46_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_47,commons-jexl3,ArithmeticTest,runOverload_47_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_48,commons-jexl3,ArithmeticTest,runOverload_48_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_49,commons-jexl3,ArithmeticTest,runOverload_49_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_50,commons-jexl3,ArithmeticTest,runOverload_50_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_51,commons-jexl3,ArithmeticTest,runOverload_51_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_520_52,commons-jexl3,ArithmeticTest,runOverload_52_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_53,commons-jexl3,ArithmeticTest,runOverload_53_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_54,commons-jexl3,ArithmeticTest,runOverload_54_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_55,commons-jexl3,ArithmeticTest,runOverload_55_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_56,commons-jexl3,ArithmeticTest,runOverload_56_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_57,commons-jexl3,ArithmeticTest,runOverload_57_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_58,commons-jexl3,ArithmeticTest,runOverload_58_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_59,commons-jexl3,ArithmeticTest,runOverload_59_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_60,commons-jexl3,ArithmeticTest,runOverload_60_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_61,commons-jexl3,ArithmeticTest,runOverload_61_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_62,commons-jexl3,ArithmeticTest,runOverload_62_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_63,commons-jexl3,ArithmeticTest,runOverload_63_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_64,commons-jexl3,ArithmeticTest,runOverload_64_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_520_65,commons-jexl3,ArithmeticTest,runOverload_65_oe,,,,,assert,unknown,standard,assertFalse
jexl_left_520_66,commons-jexl3,ArithmeticTest,runOverload_66_oe,,,,,assert,unknown,standard,fail
jexl_left_520_67,commons-jexl3,ArithmeticTest,runOverload_67_oe,,,,,assert,unknown,standard,assertTrue
jexl_left_521_1,commons-jexl3,ArithmeticTest,testJexl173_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_521_2,commons-jexl3,ArithmeticTest,testJexl173_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_522_1,commons-jexl3,ArithmeticTest,testInfiniteArithmetic_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_522_2,commons-jexl3,ArithmeticTest,testInfiniteArithmetic_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_522_3,commons-jexl3,ArithmeticTest,testInfiniteArithmetic_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_522_4,commons-jexl3,ArithmeticTest,testInfiniteArithmetic_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_522_5,commons-jexl3,ArithmeticTest,testInfiniteArithmetic_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_1,commons-jexl3,ArithmeticTest,testXmlArithmetic_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_523_2,commons-jexl3,ArithmeticTest,testXmlArithmetic_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_3,commons-jexl3,ArithmeticTest,testXmlArithmetic_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNull
jexl_left_523_4,commons-jexl3,ArithmeticTest,testXmlArithmetic_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_523_5,commons-jexl3,ArithmeticTest,testXmlArithmetic_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNull
jexl_left_523_6,commons-jexl3,ArithmeticTest,testXmlArithmetic_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNotNull
jexl_left_523_7,commons-jexl3,ArithmeticTest,testXmlArithmetic_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNull
jexl_left_523_8,commons-jexl3,ArithmeticTest,testXmlArithmetic_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertNull
jexl_left_523_9,commons-jexl3,ArithmeticTest,testXmlArithmetic_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_523_10,commons-jexl3,ArithmeticTest,testXmlArithmetic_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_523_11,commons-jexl3,ArithmeticTest,testXmlArithmetic_11_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_12,commons-jexl3,ArithmeticTest,testXmlArithmetic_12_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_13,commons-jexl3,ArithmeticTest,testXmlArithmetic_13_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_523_14,commons-jexl3,ArithmeticTest,testXmlArithmetic_14_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_523_15,commons-jexl3,ArithmeticTest,testXmlArithmetic_15_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_16,commons-jexl3,ArithmeticTest,testXmlArithmetic_16_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_17,commons-jexl3,ArithmeticTest,testXmlArithmetic_17_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_523_18,commons-jexl3,ArithmeticTest,testXmlArithmetic_18_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_523_19,commons-jexl3,ArithmeticTest,testXmlArithmetic_19_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_20,commons-jexl3,ArithmeticTest,testXmlArithmetic_20_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_21,commons-jexl3,ArithmeticTest,testXmlArithmetic_21_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_22,commons-jexl3,ArithmeticTest,testXmlArithmetic_22_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_23,commons-jexl3,ArithmeticTest,testXmlArithmetic_23_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_523_24,commons-jexl3,ArithmeticTest,testXmlArithmetic_24_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_523_25,commons-jexl3,ArithmeticTest,testXmlArithmetic_25_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_524_1,commons-jexl3,ArithmeticTest,testEmptyLong_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_524_2,commons-jexl3,ArithmeticTest,testEmptyLong_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_524_3,commons-jexl3,ArithmeticTest,testEmptyLong_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_524_4,commons-jexl3,ArithmeticTest,testEmptyLong_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_524_5,commons-jexl3,ArithmeticTest,testEmptyLong_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_525_1,commons-jexl3,ArithmeticTest,testEmptyFloat_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_525_2,commons-jexl3,ArithmeticTest,testEmptyFloat_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_525_3,commons-jexl3,ArithmeticTest,testEmptyFloat_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_526_1,commons-jexl3,ArithmeticTest,testEmptyDouble_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_526_2,commons-jexl3,ArithmeticTest,testEmptyDouble_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_526_3,commons-jexl3,ArithmeticTest,testEmptyDouble_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_527_1,commons-jexl3,ArithmeticTest,checkEmpty_1_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_527_2,commons-jexl3,ArithmeticTest,checkEmpty_2_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_527_3,commons-jexl3,ArithmeticTest,checkEmpty_3_oe,,,,,assert,unknown,standard,assertEquals
jexl_left_528_1,commons-jexl3,ArithmeticTest,testCoerceInteger_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_2,commons-jexl3,ArithmeticTest,testCoerceInteger_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_3,commons-jexl3,ArithmeticTest,testCoerceInteger_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_4,commons-jexl3,ArithmeticTest,testCoerceInteger_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_5,commons-jexl3,ArithmeticTest,testCoerceInteger_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_6,commons-jexl3,ArithmeticTest,testCoerceInteger_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_7,commons-jexl3,ArithmeticTest,testCoerceInteger_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_528_8,commons-jexl3,ArithmeticTest,testCoerceInteger_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_1,commons-jexl3,ArithmeticTest,testCoerceLong_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_2,commons-jexl3,ArithmeticTest,testCoerceLong_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_3,commons-jexl3,ArithmeticTest,testCoerceLong_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_4,commons-jexl3,ArithmeticTest,testCoerceLong_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_5,commons-jexl3,ArithmeticTest,testCoerceLong_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_6,commons-jexl3,ArithmeticTest,testCoerceLong_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_7,commons-jexl3,ArithmeticTest,testCoerceLong_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_529_8,commons-jexl3,ArithmeticTest,testCoerceLong_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_1,commons-jexl3,ArithmeticTest,testCoerceDouble_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_2,commons-jexl3,ArithmeticTest,testCoerceDouble_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_3,commons-jexl3,ArithmeticTest,testCoerceDouble_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_4,commons-jexl3,ArithmeticTest,testCoerceDouble_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_5,commons-jexl3,ArithmeticTest,testCoerceDouble_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_6,commons-jexl3,ArithmeticTest,testCoerceDouble_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_7,commons-jexl3,ArithmeticTest,testCoerceDouble_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_530_8,commons-jexl3,ArithmeticTest,testCoerceDouble_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_1,commons-jexl3,ArithmeticTest,testCoerceBigInteger_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_2,commons-jexl3,ArithmeticTest,testCoerceBigInteger_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_3,commons-jexl3,ArithmeticTest,testCoerceBigInteger_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_4,commons-jexl3,ArithmeticTest,testCoerceBigInteger_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_5,commons-jexl3,ArithmeticTest,testCoerceBigInteger_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_6,commons-jexl3,ArithmeticTest,testCoerceBigInteger_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_7,commons-jexl3,ArithmeticTest,testCoerceBigInteger_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_531_8,commons-jexl3,ArithmeticTest,testCoerceBigInteger_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_1,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_2,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_3,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_4,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_5,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_6,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_7,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_532_8,commons-jexl3,ArithmeticTest,testCoerceBigDecimal_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_1,commons-jexl3,ArithmeticTest,testAtomicBoolean_1_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_2,commons-jexl3,ArithmeticTest,testAtomicBoolean_2_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_3,commons-jexl3,ArithmeticTest,testAtomicBoolean_3_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_533_4,commons-jexl3,ArithmeticTest,testAtomicBoolean_4_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertTrue
jexl_left_533_5,commons-jexl3,ArithmeticTest,testAtomicBoolean_5_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_533_6,commons-jexl3,ArithmeticTest,testAtomicBoolean_6_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
jexl_left_533_7,commons-jexl3,ArithmeticTest,testAtomicBoolean_7_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_8,commons-jexl3,ArithmeticTest,testAtomicBoolean_8_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_9,commons-jexl3,ArithmeticTest,testAtomicBoolean_9_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_10,commons-jexl3,ArithmeticTest,testAtomicBoolean_10_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_11,commons-jexl3,ArithmeticTest,testAtomicBoolean_11_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_12,commons-jexl3,ArithmeticTest,testAtomicBoolean_12_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_13,commons-jexl3,ArithmeticTest,testAtomicBoolean_13_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_14,commons-jexl3,ArithmeticTest,testAtomicBoolean_14_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertEquals
jexl_left_533_15,commons-jexl3,ArithmeticTest,testAtomicBoolean_15_oe,src/test/java/org/apache/commons/jexl3/ArithmeticTest.java,,,,assert,unknown,standard,assertFalse
