id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
geom_1865_7,"    @Test
    void testReverse_7_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                Parallelogram.builder(TEST_PRECISION)
                    .setPosition(Vector2D.of(2, 3))
                    .setScale(2, 2)
                    .build());

        // act
        final EmbeddedAreaPlaneConvexSubset result = ps.reverse();

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.Unit.PLUS_Y, result.getPlane().getU(), TEST_EPS);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testReverse_7_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1865_8,"    @Test
    void testReverse_8_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                Parallelogram.builder(TEST_PRECISION)
                    .setPosition(Vector2D.of(2, 3))
                    .setScale(2, 2)
                    .build());

        // act
        final EmbeddedAreaPlaneConvexSubset result = ps.reverse();

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertVertexLoopSequence( Arrays.asList(Vector3D.of(1, 4, 1), Vector3D.of(3, 4, 1), Vector3D.of(3, 2, 1), Vector3D.of(1, 2, 1)), result.getVertices(), TEST_PRECISION);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testReverse_8_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1868_2,"    @Test
    void testSplit_both_2_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                ConvexArea.convexPolygonFromVertices(Arrays.asList(Vector2D.ZERO, Vector2D.of(1, 0), Vector2D.of(0, 1)),
                        TEST_PRECISION));

        final Plane splitter = Planes.fromPointAndNormal(Vector3D.ZERO, Vector3D.of(-1, 1, 0), TEST_PRECISION);

        // act
        final Split<PlaneConvexSubset> split = ps.split(splitter);

        // assert
        // removed other assertion

        final PlaneConvexSubset minus = split.getMinus();
        EuclideanTestUtils.assertVertexLoopSequence( Arrays.asList(Vector3D.of(0, 0, 1), Vector3D.of(1, 0, 1), Vector3D.of(0.5, 0.5, 1)), minus.getVertices(), TEST_PRECISION);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testSplit_both_2_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1868_3,"    @Test
    void testSplit_both_3_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                ConvexArea.convexPolygonFromVertices(Arrays.asList(Vector2D.ZERO, Vector2D.of(1, 0), Vector2D.of(0, 1)),
                        TEST_PRECISION));

        final Plane splitter = Planes.fromPointAndNormal(Vector3D.ZERO, Vector3D.of(-1, 1, 0), TEST_PRECISION);

        // act
        final Split<PlaneConvexSubset> split = ps.split(splitter);

        // assert
        // removed other assertion

        final PlaneConvexSubset minus = split.getMinus();
        // removed other assertion

        final PlaneConvexSubset plus = split.getPlus();
        EuclideanTestUtils.assertVertexLoopSequence( Arrays.asList(Vector3D.of(0, 0, 1), Vector3D.of(0.5, 0.5, 1), Vector3D.of(0, 1, 1)), plus.getVertices(), TEST_PRECISION);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testSplit_both_3_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1871_1,"    @Test
    void testToString_1_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                ConvexArea.convexPolygonFromVertices(Arrays.asList(Vector2D.ZERO, Vector2D.of(1, 0), Vector2D.of(0, 1)),
                        TEST_PRECISION));

        // act
        final String str = ps.toString();

        // assert
        GeometryTestUtils.assertContains(""EmbeddedAreaPlaneConvexSubset[plane= EmbeddingPlane["", str);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testToString_1_oe,assertContains,"    public static void assertContains(final String substr, final String actual) {
        final String msg = ""Expected string to contain ["" + substr + ""] but was ["" + actual + ""]"";
        Assertions.assertTrue(actual.contains(substr), msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1871_2,"    @Test
    void testToString_2_oe() {
        // arrange
        final EmbeddedAreaPlaneConvexSubset ps = new EmbeddedAreaPlaneConvexSubset(XY_PLANE_Z1,
                ConvexArea.convexPolygonFromVertices(Arrays.asList(Vector2D.ZERO, Vector2D.of(1, 0), Vector2D.of(0, 1)),
                        TEST_PRECISION));

        // act
        final String str = ps.toString();

        // assert
        // removed other assertion
        GeometryTestUtils.assertContains(""subspaceRegion= ConvexArea["", str);
    }
",EmbeddedAreaPlaneConvexSubsetTest::testToString_2_oe,assertContains,"    public static void assertContains(final String substr, final String actual) {
        final String msg = ""Expected string to contain ["" + substr + ""] but was ["" + actual + ""]"";
        Assertions.assertTrue(actual.contains(substr), msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1872_6,"    @Test
    void testProperties_6_oe() {
        // act
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1.0 / 3.0, 1.0 / 3.0, 1), p.getCentroid(), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testProperties_6_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1872_8,"    @Test
    void testProperties_8_oe() {
        // act
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertVertexLoopSequence( Arrays.asList(Vector3D.of(0, 0, 1), Vector3D.of(1, 0, 1), Vector3D.of(0, 1, 1)), p.getVertices(), TEST_PRECISION);
    }
",VertexListConvexPolygon3DTest::testProperties_8_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1872_9,"    @Test
    void testProperties_9_oe() {
        // act
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion


        final Bounds3D bounds = p.getBounds();
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(0, 0, 1), bounds.getMin(), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testProperties_9_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1872_10,"    @Test
    void testProperties_10_oe() {
        // act
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion

        // removed other assertion


        final Bounds3D bounds = p.getBounds();
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1, 1, 1), bounds.getMax(), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testProperties_10_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1873_1,"    @Test
    void testCtor_validatesVertexListSize_1_oe() {
        // act/assert
        GeometryTestUtils.assertThrowsWithMessage(() -> { new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(Vector3D.ZERO, Vector3D.Unit.PLUS_X)); }, IllegalArgumentException.class, ""Convex polygon requires at least 3 points; found 2"");
    }
",VertexListConvexPolygon3DTest::testCtor_validatesVertexListSize_1_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(Vector3D.ZERO, Vector3D.Unit.PLUS_X));
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/threed/VertexListConvexPolygon3DTest.java
geom_1875_1,"    @Test
    void testGetCentroid_linearVertices_1_oe() {
        // this should not happen with all of the checks in place for constructing these
        // instances; this test is to ensure that the centroid computation can still handle
        // the situation

        // arrange
        final List<Vector3D> vertices = Arrays.asList(Vector3D.ZERO, Vector3D.of(0.5, 0, 0), Vector3D.of(2, 0, 0));
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, vertices);

        // act
        final Vector3D center = p.getCentroid();

        // assert
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(1, 0, 0), center, TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testGetCentroid_linearVertices_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1876_7,"    @Test
    void testGetSubspaceRegion_7_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // act
        final ConvexArea area = p.getEmbedded().getSubspaceRegion();

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion

        final List<Vector2D> vertices = area.getVertices();
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.ZERO, vertices.get(0), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testGetSubspaceRegion_7_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1876_8,"    @Test
    void testGetSubspaceRegion_8_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // act
        final ConvexArea area = p.getEmbedded().getSubspaceRegion();

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion

        final List<Vector2D> vertices = area.getVertices();
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(1, 0), vertices.get(1), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testGetSubspaceRegion_8_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1876_9,"    @Test
    void testGetSubspaceRegion_9_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // act
        final ConvexArea area = p.getEmbedded().getSubspaceRegion();

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion

        final List<Vector2D> vertices = area.getVertices();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(0, 1), vertices.get(2), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testGetSubspaceRegion_9_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1877_3,"    @Test
    void testToTriangles_threeVertices_3_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, TRIANGLE_VERTICES);

        // act
        final List<Triangle3D> tris = p.toTriangles();

        // assert
        // removed other assertion

        final Triangle3D a = tris.get(0);
        // removed other assertion
        EuclideanTestUtils.assertVertexLoopSequence(TRIANGLE_VERTICES, a.getVertices(), TEST_PRECISION);
    }
",VertexListConvexPolygon3DTest::testToTriangles_threeVertices_3_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1878_3,"    @Test
    void testToTriangles_fiveVertices_3_oe() {
        // arrange
        final Vector3D p1 = Vector3D.of(1, 1, 1);
        final Vector3D p2 = Vector3D.of(2, 1.2, 1);
        final Vector3D p3 = Vector3D.of(3, 2, 1);
        final Vector3D p4 = Vector3D.of(1, 4, 1);
        final Vector3D p5 = Vector3D.of(0, 2, 1);

        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(p1, p2, p3, p4, p5));

        // act
        final List<Triangle3D> tris = p.toTriangles();

        // assert
        // removed other assertion

        final Triangle3D a = tris.get(0);
        // removed other assertion
        EuclideanTestUtils.assertVertexLoopSequence(Arrays.asList(p2, p3, p4), a.getVertices(), TEST_PRECISION);
    }
",VertexListConvexPolygon3DTest::testToTriangles_fiveVertices_3_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1878_5,"    @Test
    void testToTriangles_fiveVertices_5_oe() {
        // arrange
        final Vector3D p1 = Vector3D.of(1, 1, 1);
        final Vector3D p2 = Vector3D.of(2, 1.2, 1);
        final Vector3D p3 = Vector3D.of(3, 2, 1);
        final Vector3D p4 = Vector3D.of(1, 4, 1);
        final Vector3D p5 = Vector3D.of(0, 2, 1);

        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(p1, p2, p3, p4, p5));

        // act
        final List<Triangle3D> tris = p.toTriangles();

        // assert
        // removed other assertion

        final Triangle3D a = tris.get(0);
        // removed other assertion
        // removed other assertion

        final Triangle3D b = tris.get(1);
        // removed other assertion
        EuclideanTestUtils.assertVertexLoopSequence(Arrays.asList(p2, p4, p5), b.getVertices(), TEST_PRECISION);
    }
",VertexListConvexPolygon3DTest::testToTriangles_fiveVertices_5_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1878_7,"    @Test
    void testToTriangles_fiveVertices_7_oe() {
        // arrange
        final Vector3D p1 = Vector3D.of(1, 1, 1);
        final Vector3D p2 = Vector3D.of(2, 1.2, 1);
        final Vector3D p3 = Vector3D.of(3, 2, 1);
        final Vector3D p4 = Vector3D.of(1, 4, 1);
        final Vector3D p5 = Vector3D.of(0, 2, 1);

        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(p1, p2, p3, p4, p5));

        // act
        final List<Triangle3D> tris = p.toTriangles();

        // assert
        // removed other assertion

        final Triangle3D a = tris.get(0);
        // removed other assertion
        // removed other assertion

        final Triangle3D b = tris.get(1);
        // removed other assertion
        // removed other assertion

        final Triangle3D c = tris.get(2);
        // removed other assertion
        EuclideanTestUtils.assertVertexLoopSequence(Arrays.asList(p2, p5, p1), c.getVertices(), TEST_PRECISION);
    }
",VertexListConvexPolygon3DTest::testToTriangles_fiveVertices_7_oe,assertVertexLoopSequence,"    public static <V extends EuclideanVector<V>> void assertVertexLoopSequence(final List<V> expected, final List<V> actual,
                                                                               final Precision.DoubleEquivalence precision) {
        Assertions.assertEquals(expected.size(), actual.size(), ""Vertex sequences have different sizes"");

        if (!expected.isEmpty()) {

            int offset = -1;
            final V start = expected.get(0);
            for (int i = 0; i < actual.size(); ++i) {
                if (actual.get(i).eq(start, precision)) {
                    offset = i;
                    break;
                }
            }

            if (offset < 0) {
                Assertions.fail(""Vertex loops do not share any points: expected "" + expected + "" but was "" + actual);
            }

            V expectedVertex;
            V actualVertex;
            for (int i = 0; i < expected.size(); ++i) {
                expectedVertex = expected.get(i);
                actualVertex = actual.get((i + offset) % actual.size());

                if (!expectedVertex.eq(actualVertex, precision)) {
                    Assertions.fail(""Unexpected vertex at index "" + i + "": expected "" + expectedVertex + "" but was "" + actualVertex);
                }
            }
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_1,"    @Test
    void testClosest_1_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(2, 3, 1), p.closest(Vector3D.of(2, 3, 1)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_2,"    @Test
    void testClosest_2_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(2, 3, 1), p.closest(Vector3D.of(2, 3, 100)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_2_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1879_3,"    @Test
    void testClosest_3_oe() {
        // arrange
        final VertexListConvexPolygon3D p = new VertexListConvexPolygon3D(XY_PLANE_Z1, Arrays.asList(
                Vector3D.of(1, 2, 1), Vector3D.of(3, 2, 1),
                Vector3D.of(3, 4, 1), Vector3D.of(1, 4, 1)
            ));

        // act/assert
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector3D.of(3, 4, 1), p.closest(Vector3D.of(3, 5, 10)), TEST_EPS);
    }
",VertexListConvexPolygon3DTest::testClosest_3_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
