focal_method,test_prefix,docstring
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test53()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.LOCAL_PLUS;
      String[] stringArray0 = new String[8];
      stringArray0[0] = ""/{!g:vyR\""|"";
      stringArray0[1] = ""/{!g:vyR\""|"";
      DomainValidator.ArrayType domainValidator_ArrayType1 = DomainValidator.ArrayType.LOCAL_MINUS;
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType1, stringArray0);
      linkedList0.add(domainValidator_Item0);
      stringArray0[2] = ""/{!g:vyR\""|"";
      stringArray0[3] = ""/{!g:vyR\""|"";
      stringArray0[4] = ""/{!g:vyR\""|"";
      stringArray0[5] = ""/{!g:vyR\""|"";
      stringArray0[6] = ""ri%oh"";
      stringArray0[7] = ""/{!g:vyR\""|"";
      DomainValidator.Item domainValidator_Item1 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.offerLast(domainValidator_Item1);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidLocalTld(""/{!g:vyR\""|"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test54()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[7];
      stringArray0[0] = ""p"";
      stringArray0[1] = ""p"";
      stringArray0[2] = ""p"";
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.COUNTRY_CODE_MINUS;
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      stringArray0[3] = ""p"";
      stringArray0[4] = ""p"";
      DomainValidator.ArrayType domainValidator_ArrayType1 = DomainValidator.ArrayType.COUNTRY_CODE_PLUS;
      DomainValidator.Item domainValidator_Item1 = new DomainValidator.Item(domainValidator_ArrayType1, stringArray0);
      stringArray0[5] = ""p"";
      stringArray0[6] = ""p"";
      linkedList0.add(domainValidator_Item1);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidCountryCodeTld(""p"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValidCountryCodeTld(String ccTld) {
        final String key = chompLeadingDot(unicodeToASCII(ccTld).toLowerCase(Locale.ENGLISH));
        return (arrayContains(COUNTRY_CODE_TLDS, key) || arrayContains(mycountryCodeTLDsPlus, key))
                && !arrayContains(mycountryCodeTLDsMinus, key);
    }","  public void test55()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[7];
      stringArray0[0] = ""p"";
      stringArray0[1] = ""p"";
      stringArray0[2] = ""p"";
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.COUNTRY_CODE_MINUS;
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      stringArray0[3] = ""p"";
      stringArray0[4] = ""p"";
      DomainValidator.ArrayType domainValidator_ArrayType1 = DomainValidator.ArrayType.COUNTRY_CODE_PLUS;
      DomainValidator.Item domainValidator_Item1 = new DomainValidator.Item(domainValidator_ArrayType1, stringArray0);
      stringArray0[5] = ""p"";
      stringArray0[6] = ""p"";
      linkedList0.add(domainValidator_Item1);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidCountryCodeTld(""p"");
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> matches any
     * IANA-defined country code top-level domain. Leading dots are
     * ignored if present. The search is case-insensitive.
     * @param ccTld the parameter to check for country code TLD status, not null
     * @return true if the parameter is a country code TLD
     */"
"    public boolean isValidGenericTld(String gTld) {
        final String key = chompLeadingDot(unicodeToASCII(gTld).toLowerCase(Locale.ENGLISH));
        return (arrayContains(GENERIC_TLDS, key) || arrayContains(mygenericTLDsPlus, key))
                && !arrayContains(mygenericTLDsMinus, key);
    }","  public void test56()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_MINUS;
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[5];
      stringArray0[0] = ""museum"";
      stringArray0[1] = ""M3Tf?:|="";
      stringArray0[2] = ""leclerc"";
      stringArray0[3] = """";
      stringArray0[4] = ""leclerc"";
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidGenericTld(""leclerc"");
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> matches any
     * IANA-defined generic top-level domain. Leading dots are ignored
     * if present. The search is case-insensitive.
     * @param gTld the parameter to check for generic TLD status, not null
     * @return true if the parameter is a generic TLD
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test57()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_MINUS;
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[5];
      stringArray0[0] = ""museum"";
      stringArray0[1] = ""M3Tf?:|="";
      stringArray0[2] = ""leclerc"";
      stringArray0[3] = """";
      stringArray0[4] = ""leclerc"";
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidGenericTld(""leclerc"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test58()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance(true);
      boolean boolean0 = domainValidator0.isValidTld(""leclerc"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValidTld(String tld) {
        if(allowLocal && isValidLocalTld(tld)) {
            return true;
        }
        return isValidInfrastructureTld(tld)
                || isValidGenericTld(tld)
                || isValidCountryCodeTld(tld);
    }","  public void test59()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance(true);
      boolean boolean0 = domainValidator0.isValidTld(""leclerc"");
      assertTrue(boolean0);
}","/**
     * Returns true if the specified <code>String</code> matches any
     * IANA-defined top-level domain. Leading dots are ignored if present.
     * The search is case-insensitive.
     * <p>
     * If allowLocal is true, the TLD is checked using {@link #isValidLocalTld(String)}.
     * The TLD is then checked against {@link #isValidInfrastructureTld(String)},
     * {@link #isValidGenericTld(String)} and {@link #isValidCountryCodeTld(String)}
     * @param tld the parameter to check for TLD status, not null
     * @return true if the parameter is a TLD
     */"
"    final boolean isValidDomainSyntax(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        return (groups != null && groups.length > 0)
                || hostnameRegex.isValid(domain);
    }","  public void test60()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidDomainSyntax(""p"");
      assertTrue(boolean0);
}",
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test61()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidDomainSyntax(""p"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    final boolean isValidDomainSyntax(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        return (groups != null && groups.length > 0)
                || hostnameRegex.isValid(domain);
    }","  public void test62()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance();
      boolean boolean0 = domainValidator0.isValidDomainSyntax(""org.apache.cmmons.validator.outines.RegexValidator"");
      assertTrue(boolean0);
}",
"    final boolean isValidDomainSyntax(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        return (groups != null && groups.length > 0)
                || hostnameRegex.isValid(domain);
    }","  public void test63()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance();
      boolean boolean0 = domainValidator0.isValidDomainSyntax((String) null);
      assertFalse(boolean0);
}",
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test64()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidDomainSyntax(""........org.apache.commons.valida\""or.routimes.domainvalidator$arraytype"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    final boolean isValidDomainSyntax(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        return (groups != null && groups.length > 0)
                || hostnameRegex.isValid(domain);
    }","  public void test65()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidDomainSyntax(""........org.apache.commons.valida\""or.routimes.domainvalidator$arraytype"");
      assertFalse(boolean0);
}",
"    public boolean isValid(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        if (groups != null && groups.length > 0) {
            return isValidTld(groups[0]);
        }
        return allowLocal && hostnameRegex.isValid(domain);
    }","  public void test66()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValid(""........org.apache.commons.valida\""or.routimes.domainvalidator$arraytype"");
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> parses
     * as a valid domain name with a recognized top-level domain.
     * The parsing is case-insensitive.
     * @param domain the parameter to check for domain name syntax
     * @return true if the parameter is a valid domain name
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test67()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValid(""........org.apache.commons.valida\""or.routimes.domainvalidator$arraytype"");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test68()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.LOCAL_RO;
      String[] stringArray0 = new String[0];
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(false, (List<DomainValidator.Item>) linkedList0);
      assertFalse(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValidTld(String tld) {
        if(allowLocal && isValidLocalTld(tld)) {
            return true;
        }
        return isValidInfrastructureTld(tld)
                || isValidGenericTld(tld)
                || isValidCountryCodeTld(tld);
    }","  public void test69()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.LOCAL_PLUS;
      String[] stringArray0 = new String[8];
      stringArray0[0] = ""/S{!g:vyR\""|"";
      stringArray0[1] = ""/S{!g:vyR\""|"";
      stringArray0[2] = ""/S{!g:vyR\""|"";
      stringArray0[3] = ""/S{!g:vyR\""|"";
      stringArray0[4] = ""/S{!g:vyR\""|"";
      stringArray0[5] = ""/S{!g:vyR\""|"";
      stringArray0[6] = ""/S{!g:vyR\""|"";
      stringArray0[7] = ""/S{!g:vyR\""|"";
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.offerLast(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidTld(""/S{!g:vyR\""|"");
      assertTrue(boolean0);
}","/**
     * Returns true if the specified <code>String</code> matches any
     * IANA-defined top-level domain. Leading dots are ignored if present.
     * The search is case-insensitive.
     * <p>
     * If allowLocal is true, the TLD is checked using {@link #isValidLocalTld(String)}.
     * The TLD is then checked against {@link #isValidInfrastructureTld(String)},
     * {@link #isValidGenericTld(String)} and {@link #isValidCountryCodeTld(String)}
     * @param tld the parameter to check for TLD status, not null
     * @return true if the parameter is a TLD
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test70()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_PLUS;
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[5];
      stringArray0[0] = ""museum"";
      stringArray0[1] = ""M3Tf?:|="";
      stringArray0[2] = ""leclerc"";
      stringArray0[3] = """";
      stringArray0[4] = ""leclerc"";
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidGenericTld(""M3Tf?:|="");
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValidGenericTld(String gTld) {
        final String key = chompLeadingDot(unicodeToASCII(gTld).toLowerCase(Locale.ENGLISH));
        return (arrayContains(GENERIC_TLDS, key) || arrayContains(mygenericTLDsPlus, key))
                && !arrayContains(mygenericTLDsMinus, key);
    }","  public void test71()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_PLUS;
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[5];
      stringArray0[0] = ""museum"";
      stringArray0[1] = ""M3Tf?:|="";
      stringArray0[2] = ""leclerc"";
      stringArray0[3] = """";
      stringArray0[4] = ""leclerc"";
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValidGenericTld(""M3Tf?:|="");
      assertTrue(boolean0);
}","/**
     * Returns true if the specified <code>String</code> matches any
     * IANA-defined generic top-level domain. Leading dots are ignored
     * if present. The search is case-insensitive.
     * @param gTld the parameter to check for generic TLD status, not null
     * @return true if the parameter is a generic TLD
     */"
"    public static synchronized DomainValidator getInstance() {
        inUse = true;
        return LazyHolder.DOMAIN_VALIDATOR;
    }","  public void test72()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_MINUS;
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      String[] stringArray0 = new String[5];
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      // Undeclared exception!
      try { 
        DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.validator.routines.DomainValidator"", e);
      }
  }","/**
     * Returns the singleton instance of this validator. It
     *  will not consider local addresses as valid.
     * @return the singleton instance of this validator
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test73()  throws Throwable  {
      DomainValidator.ArrayType domainValidator_ArrayType0 = DomainValidator.ArrayType.GENERIC_MINUS;
      String[] stringArray0 = DomainValidator.getTLDEntries(domainValidator_ArrayType0);
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator.Item domainValidator_Item0 = new DomainValidator.Item(domainValidator_ArrayType0, stringArray0);
      linkedList0.add(domainValidator_Item0);
      DomainValidator domainValidator0 = DomainValidator.getInstance(true, (List<DomainValidator.Item>) linkedList0);
      domainValidator0.getOverrides(domainValidator_ArrayType0);
      assertTrue(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValid(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        if (groups != null && groups.length > 0) {
            return isValidTld(groups[0]);
        }
        return allowLocal && hostnameRegex.isValid(domain);
    }","  public void test74()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance(true);
      boolean boolean0 = domainValidator0.isValid(""leclerc"");
      assertTrue(boolean0);
}","/**
     * Returns true if the specified <code>String</code> parses
     * as a valid domain name with a recognized top-level domain.
     * The parsing is case-insensitive.
     * @param domain the parameter to check for domain name syntax
     * @return true if the parameter is a valid domain name
     */"
"    public boolean isValid(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        if (groups != null && groups.length > 0) {
            return isValidTld(groups[0]);
        }
        return allowLocal && hostnameRegex.isValid(domain);
    }","  public void test75()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance(false);
      boolean boolean0 = domainValidator0.isValid(""M3Tf?:|="");
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> parses
     * as a valid domain name with a recognized top-level domain.
     * The parsing is case-insensitive.
     * @param domain the parameter to check for domain name syntax
     * @return true if the parameter is a valid domain name
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test76()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance(false);
      boolean boolean0 = domainValidator0.isValid(""M3Tf?:|="");
      assertFalse(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValid(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        if (groups != null && groups.length > 0) {
            return isValidTld(groups[0]);
        }
        return allowLocal && hostnameRegex.isValid(domain);
    }","  public void test77()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(false, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValid((String) null);
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> parses
     * as a valid domain name with a recognized top-level domain.
     * The parsing is case-insensitive.
     * @param domain the parameter to check for domain name syntax
     * @return true if the parameter is a valid domain name
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test78()  throws Throwable  {
      LinkedList<DomainValidator.Item> linkedList0 = new LinkedList<DomainValidator.Item>();
      DomainValidator domainValidator0 = DomainValidator.getInstance(false, (List<DomainValidator.Item>) linkedList0);
      boolean boolean0 = domainValidator0.isValid((String) null);
      assertFalse(domainValidator0.isAllowLocal());
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isAllowLocal() {
        return this.allowLocal;
    }","  public void test79()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance();
      boolean boolean0 = domainValidator0.isAllowLocal();
      assertFalse(boolean0);
}","/**
     * Does this instance allow local addresses?
     *
     * @return true if local addresses are allowed.
     * @since 1.7
     */"
"    public boolean isValid(String domain) {
        if (domain == null) {
            return false;
        }
        domain = unicodeToASCII(domain);
        // hosts must be equally reachable via punycode and Unicode
        // Unicode is never shorter than punycode, so check punycode
        // if domain did not convert, then it will be caught by ASCII
        // checks in the regexes below
        if (domain.length() > MAX_DOMAIN_LENGTH) {
            return false;
        }
        String[] groups = domainRegex.match(domain);
        if (groups != null && groups.length > 0) {
            return isValidTld(groups[0]);
        }
        return allowLocal && hostnameRegex.isValid(domain);
    }","  public void test80()  throws Throwable  {
      DomainValidator domainValidator0 = DomainValidator.getInstance();
      boolean boolean0 = domainValidator0.isValid(""org.apache.commons.validator.routines.RegexValidator"");
      assertFalse(boolean0);
}","/**
     * Returns true if the specified <code>String</code> parses
     * as a valid domain name with a recognized top-level domain.
     * The parsing is case-insensitive.
     * @param domain the parameter to check for domain name syntax
     * @return true if the parameter is a valid domain name
     */"
"    public String convertToISBN13(String isbn10) {

        if (isbn10 == null) {
            return null;
        }

        String input = isbn10.trim();
        if (input.length() != ISBN_10_LEN) {
            throw new IllegalArgumentException(""Invalid length "" + input.length() + "" for '"" + input + ""'"");
        }

        // Calculate the new ISBN-13 code (drop the original checkdigit)
        String isbn13 = ""978"" + input.substring(0, ISBN_10_LEN - 1);
        try {
            String checkDigit = isbn13Validator.getCheckDigit().calculate(isbn13);
            isbn13 += checkDigit;
            return isbn13;
        } catch (CheckDigitException e) {
            throw new IllegalArgumentException(""Check digit error for '"" + input + ""' - "" + e.getMessage());
        }

    }","  public void test0()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance();
      // Undeclared exception!
      try { 
        iSBNValidator0.convertToISBN13("" for '"");
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid length 5 for 'for ''
         //
         verifyException(""org.apache.commons.validator.routines.ISBNValidator"", e);
      }
  }","/**
     * Convert an ISBN-10 code to an ISBN-13 code.
     * <p>
     * This method requires a valid ISBN-10 with NO formatting
     * characters.
     *
     * @param isbn10 The ISBN-10 code to convert
     * @return A converted ISBN-13 code or <code>null</code>
     * if the ISBN-10 code is not valid
     */"
"    public String validate(String code) {
        String result = validateISBN13(code);
        if (result == null) {
            result = validateISBN10(code);
            if (result != null && convert) {
                result = convertToISBN13(result);
            }
        }
        return result;
    }","  public void test1()  throws Throwable  {
      ISBNValidator iSBNValidator0 = ISBNValidator.getInstance();
      String string0 = iSBNValidator0.validate(""^(?:(d{9}[0-9X])|(?:(d{1,5})(?:-|s)(d{1,7})(?:-|s)(d{1,6})(?:-|s)([0-9X])))$"");
      assertNull(string0);
}","/**
     * Check the code is either a valid ISBN-10 or ISBN-13 code.
     * <p>
     * If valid, this method returns the ISBN code with
     * formatting characters removed (i.e. space or hyphen).
     * <p>
     * Converts an ISBN-10 codes to ISBN-13 if
     * <code>convertToISBN13</code> is <code>true</code>.
     *
     * @param code The code to validate.
     * @return A valid ISBN code if valid, otherwise <code>null</code>.
     */"
