focal_method,test_prefix,docstring
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test538()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      assertEquals(0, point0.y);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test539()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      assertNotNull(point0);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test540()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      assertEquals(0.0, point0.getY(), 0.01);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test541()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      assertEquals((-57.0), point0.getX(), 0.01);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test542()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals((-57), point0.x);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test543()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0, point0.y);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test544()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals((-57), rectangle0.x);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test545()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0, rectangle0.width);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test546()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0, rectangle0.height);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test547()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0, rectangle0.y);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test548()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertNotNull(rectangle0);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test549()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0.0, point0.getY(), 0.01);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test550()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals((-57.0), point0.getX(), 0.01);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test551()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals((-57.0), rectangle0.getMaxX(), 0.01);
}",
"    public DataReaderStrips(final TiffDirectory directory,
        final PhotometricInterpreter photometricInterpreter, final int bitsPerPixel,
        final int[] bitsPerSample, final int predictor,
        final int samplesPerPixel, final int sampleFormat, final int width,
        final int height, final int compression,
        final TiffPlanarConfiguration planarConfiguration,
        final ByteOrder byteOrder,
        final int rowsPerStrip, final TiffImageData.Strips imageData) {
        super(directory, photometricInterpreter, bitsPerSample, predictor,
            samplesPerPixel, sampleFormat, width, height, planarConfiguration);

        this.bitsPerPixel = bitsPerPixel;
        this.compression = compression;
        this.rowsPerStrip = rowsPerStrip;
        this.planarConfiguration = planarConfiguration;
        this.imageData = imageData;
        this.byteOrder = byteOrder;
    }","  public void test552()  throws Throwable  {
      LinkedList<TiffField> linkedList0 = new LinkedList<TiffField>();
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffDirectory tiffDirectory0 = new TiffDirectory((-2222), linkedList0, (-2222), 1L, byteOrder0);
      int[] intArray0 = new int[1];
      PhotometricInterpreterYCbCr photometricInterpreterYCbCr0 = new PhotometricInterpreterYCbCr((-2222), intArray0, 1445, (-5), (-5));
      TiffPlanarConfiguration tiffPlanarConfiguration0 = TiffPlanarConfiguration.PLANAR;
      TiffElement.DataElement[] tiffElement_DataElementArray0 = new TiffElement.DataElement[9];
      TiffImageData.Strips tiffImageData_Strips0 = new TiffImageData.Strips(tiffElement_DataElementArray0, (-573));
      DataReaderStrips dataReaderStrips0 = new DataReaderStrips(tiffDirectory0, photometricInterpreterYCbCr0, (-2222), intArray0, (-2222), 1148, (-2222), 68, 73, (-3696), tiffPlanarConfiguration0, byteOrder0, 73, tiffImageData_Strips0);
      Point point0 = new Point((byte) (-57), 0);
      Rectangle rectangle0 = new Rectangle(point0);
      assertEquals(0.0, rectangle0.getY(), 0.01);
}",
