id,test_prefix,test_name,focal_methods,docstrings
commons-jexl3_558,"@Test
    public void testGetBlock_oe() throws Exception {
        final String expr = ""foo.alias"";
        JexlScript script = JEXL.createScript(expr, ""foo"");
        final Foo foo = new Foo(""42"");
        Object result;
        result = script.execute(null, foo);
        Assert.assertEquals(foo.alias, result);

        final JexlSandbox sandbox = new JexlSandbox();
        sandbox.block(Foo.class.getName()).read(""alias"");
        final JexlEngine sjexl = new JexlBuilder().sandbox(sandbox).strict(true).safe(false).create();

        script = sjexl.createScript(expr, ""foo"");
        try {
            result = script.execute(null, foo);
            Assert.fail(""alias should not be accessible"");
        } catch (final JexlException.Property xvar) {
            LOGGER.debug(xvar.toString());
        }
    }",SandboxTest::testGetBlock_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_559,"@Test
    public void testSetBlock_oe() throws Exception {
        final String expr = ""foo.alias = $0"";
        JexlScript script = JEXL.createScript(expr, ""foo"", ""$0"");
        final Foo foo = new Foo(""42"");
        Object result;
        result = script.execute(null, foo, ""43"");
        Assert.assertEquals(""43"", result);

        final JexlSandbox sandbox = new JexlSandbox();
        sandbox.block(Foo.class.getName()).write(""alias"");
        final JexlEngine sjexl = new JexlBuilder().sandbox(sandbox).strict(true).safe(false).create();

        script = sjexl.createScript(expr, ""foo"", ""$0"");
        try {
            result = script.execute(null, foo, ""43"");
            Assert.fail(""alias should not be accessible"");
        } catch (final JexlException.Property xvar) {
            LOGGER.debug(xvar.toString());
        }
    }",SandboxTest::testSetBlock_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_560,"@Test
    public void testCantSeeMe_oe() throws Exception {
        final JexlContext jc = new MapContext();
        final String expr = ""foo.doIt()"";
        JexlScript script;
        Object result;

        final JexlSandbox sandbox = new JexlSandbox(false);
        sandbox.allow(Foo.class.getName());
        final JexlEngine sjexl = new JexlBuilder().sandbox(sandbox).strict(true).safe(false).create();

        jc.set(""foo"", new CantSeeMe());
        script = sjexl.createScript(expr);
        try {
            result = script.execute(jc);
            Assert.fail(""should have failed, doIt()"");
        } catch (final JexlException xany) {
        }
        jc.set(""foo"", new Foo(""42""));
            result = script.execute(jc);
        Assert.assertEquals(42, ((Integer) result).intValue());
    }",SandboxTest::testCantSeeMe_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_566,"@Test
    public void testRestrict_oe() throws Exception {
        final JexlContext context = new MapContext();
        context.set(""System"", System.class);
        final JexlSandbox sandbox = new JexlSandbox();
        sandbox.allow(System.class.getName()).execute(""currentTimeMillis"");
        sandbox.block(java.io.File.class.getName()).execute("""");

        final JexlEngine sjexl = new JexlBuilder().sandbox(sandbox).safe(false).strict(true).create();

        String expr;
        JexlScript script;
        Object result;

        script = sjexl.createScript(""System.exit()"");
        try {
            result = script.execute(context);
            Assert.fail(""should not allow calling exit!"");
        } catch (final JexlException xjexl) {
            LOGGER.debug(xjexl.toString());
        }

        script = sjexl.createScript(""System.exit(1)"");
        try {
            result = script.execute(context);
            Assert.fail(""should not allow calling exit!"");
        } catch (final JexlException xjexl) {
            LOGGER.debug(xjexl.toString());
        }

        script = sjexl.createScript(""new('java.io.File', '/tmp/should-not-be-created')"");
        try {
            result = script.execute(context);
            Assert.fail(""should not allow creating a file"");
        } catch (final JexlException xjexl) {
            LOGGER.debug(xjexl.toString());
        }

        expr = ""System.currentTimeMillis()"";
        script = sjexl.createScript(""System.currentTimeMillis()"");
        result = script.execute(context);
        Assert.assertNotNull(result);
    }",SandboxTest::testRestrict_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_568,"@Test
    public void testSandboxInherit1_oe() throws Exception {
        Object result;
        final JexlContext ctxt = null;
        final Operation2 foo = new Operation2(12);
        final JexlSandbox sandbox = new JexlSandbox(false, true);
        sandbox.allow(Operation.class.getName());
        sandbox.block(Operation.class.getName()).execute(""nonCallable"");
        final JexlEngine sjexl = new JexlBuilder().sandbox(sandbox).safe(false).strict(true).create();
        final JexlScript someOp = sjexl.createScript(""foo.someOp(y)"", ""foo"", ""y"");
        result = someOp.execute(ctxt, foo, 30);
        Assert.assertEquals(42, result);
        final JexlScript nonCallable = sjexl.createScript(""foo.nonCallable(y)"", ""foo"", ""y"");
        try {
            result = nonCallable.execute(null, foo, 0);
            Assert.fail(""should not be possible"");
        } catch (final JexlException xjm) {
            LOGGER.debug(xjm.toString());
        }
    }",SandboxTest::testSandboxInherit1_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_569,"@Test
    public void testNoJexl312_oe() throws Exception {
        final JexlContext ctxt = new MapContext();

        final JexlEngine sjexl = new JexlBuilder().safe(false).strict(true).create();
        final JexlScript foo = sjexl.createScript(""x.getFoo()"", ""x"");
        try {
            foo.execute(ctxt, new Foo44());
            Assert.fail(""should have thrown"");
        } catch (final JexlException xany) {
            Assert.assertNotNull(xany);
        }
    }",SandboxTest::testNoJexl312_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */"
commons-jexl3_571,"@Test
    public void testGetNullKeyAllowed1_oe() throws Exception {
        JexlSandbox sandbox = new JexlSandbox(true, true);
        JexlSandbox.Permissions p = sandbox.permissions(""java.util.Map"", false, true, true);
        p.read().add(""quux"");
        JexlEngine jexl = new JexlBuilder().sandbox(sandbox).create();
        String q = ""'quux'""; //quotes are important!
        JexlExpression expression = jexl.createExpression(""{""+q+"" : 'foo'}[""+q+""]"");
        try {
            Object o = expression.evaluate(null);
            Assert.fail(""should have blocked "" + q);
        } catch (JexlException.Property xp) {
            Assert.assertTrue(xp.getMessage().contains(""undefined""));
        }
        for(String k : Arrays.asList(""'foo'"", ""null"")) {
            expression = jexl.createExpression(""{""+k+"" : 'foo'}[""+k+""]"");
            Object o = expression.evaluate(null);
            Assert.assertEquals(""foo"", o);
        }
    }",SandboxTest::testGetNullKeyAllowed1_oe,"@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }

@Override
    public Object evaluate(final JexlContext context) {
        return execute(context);
    }","/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */

"
commons-jexl3_572,"@Test
    public void testGetNullKeyBlocked_oe() throws Exception {
        JexlSandbox sandbox = new JexlSandbox(true, true);
        JexlSandbox.Permissions p = sandbox.permissions(""java.util.Map"", false, true, true);
        p.read().add(null);
        p.read().add(""quux"");
        JexlEngine jexl = new JexlBuilder().sandbox(sandbox).create();
        JexlExpression e0 = jexl.createExpression(""{'bar' : 'foo'}['bar']"");
        Object r0 = e0.evaluate(null);
        Assert.assertEquals(""foo"", r0);
        for(String k : Arrays.asList(""'quux'"", ""null"")) {
            JexlExpression expression = jexl.createExpression(""{""+k+"" : 'foo'}[""+k+""]"");
            try {
                Object o = expression.evaluate(null);
                Assert.fail(""should have blocked "" + k);
            } catch (JexlException.Property xp) {
                Assert.assertTrue(xp.getMessage().contains(""undefined""));
            }
        }
    }",SandboxTest::testGetNullKeyBlocked_oe,"@Override
    public Object evaluate(final JexlContext context) {
        return execute(context);
    }

@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }","

/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */"
commons-jexl3_574,"@Test
    public void testSetNullKeyAllowed1_oe() throws Exception {
        Arithmetic350 a350 = new Arithmetic350(true);
        JexlSandbox sandbox = new JexlSandbox(true, true);
        JexlSandbox.Permissions p = sandbox.permissions(""java.util.Map"", true, false, true);
        p.write().add(""quux"");
        JexlEngine jexl = new JexlBuilder().arithmetic(a350).sandbox(sandbox).create();
        String q = ""'quux'""; //quotes are important!
        JexlExpression expression = jexl.createExpression(""{""+q+"" : 'foo'}[""+q+""] = '42'"");
        try {
            Object o = expression.evaluate(null);
            Assert.fail(""should have blocked "" + q);
        } catch (JexlException.Property xp) {
            Assert.assertTrue(xp.getMessage().contains(""undefined""));
        }
        expression = jexl.createExpression(""{'bar' : 'foo'}['bar'] = '42'"");
        expression.evaluate(null);
        Map<?, ?> map = a350.getLastMap();
        Assert.assertEquals(""42"", map.get(""bar""));
        map.clear();
        expression = jexl.createExpression(""{null : 'foo'}[null] = '42'"");
        expression.evaluate(null);
        map = a350.getLastMap();
        Assert.assertEquals(""42"", map.get(null));
    }",SandboxTest::testSetNullKeyAllowed1_oe,"@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }

public String get(final String name) {
            return name;
        }","/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */

/**
         * Whether a given name is allowed or not.
         *
         * @param name the method/property name to check
         * @return null (or NULL if name is null) if not allowed, the actual name to use otherwise
         */"
commons-jexl3_575,"@Test
    public void testSetNullKeyBlocked_oe() throws Exception {
        Arithmetic350 a350 = new Arithmetic350(true);
        JexlSandbox sandbox = new JexlSandbox(true, true);
        JexlSandbox.Permissions p = sandbox.permissions(""java.util.Map"", true, false, true);
        p.write().add(null);
        p.write().add(""quux"");
        JexlEngine jexl = new JexlBuilder().arithmetic(a350).sandbox(sandbox).create();
        JexlExpression expression = jexl.createExpression(""{'bar' : 'foo'}['bar'] = '42'"");
        expression.evaluate(null);
        Map<?,?> map = a350.getLastMap();
        Assert.assertEquals(""42"", map.get(""bar""));
        for(String k : Arrays.asList(""'quux'"", ""null"")) {
            expression = jexl.createExpression(""{""+k+"" : 'foo'}[""+k+""] = '42'"");
            try {
                Object o = expression.evaluate(null);
                Assert.fail(""should have blocked "" + k);
            } catch (JexlException.Property xp) {
                Assert.assertTrue(xp.getMessage().contains(""undefined""));
            }
        }
    }",SandboxTest::testSetNullKeyBlocked_oe,"public String get(final String name) {
            return name;
        }

@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }","/**
         * Whether a given name is allowed or not.
         *
         * @param name the method/property name to check
         * @return null (or NULL if name is null) if not allowed, the actual name to use otherwise
         */

/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */"
commons-jexl3_576,"@Test
    public void test342_oe() {
        JexlBuilder builder = new JexlBuilder();
        JexlUberspect uber = builder.create().getUberspect();
        JexlEngine jexl = builder.uberspect(new ReferenceUberspect(uber)).safe(false).create();
        JexlInfo info = new JexlInfo(""test352"", 1, 1);
        Thing thing = new Thing();
        JexlScript script;

        script = jexl.createScript(info.at(53, 1),""thing.name.length()"", ""thing"");
        Object result = script.execute(null, thing);
        Assert.assertNull(result);

        thing.name = ""foo"";
        result = script.execute(null, thing);
        Assert.assertEquals(3, result);

        try {
            script = jexl.createScript(info.at(62, 1), ""thing.name.size()"", ""thing"");
            result = script.execute(null, thing);
            Assert.fail(""should have thrown"");
        } catch(JexlException.Method xmethod) {
            Assert.assertEquals(""size"", xmethod.getDetail());
            Assert.assertEquals(""test352@62:11 unsolvable function/method 'size'"", xmethod.getMessage());
        }

        try {
            script = jexl.createScript(info.at(71, 1), ""thing.name?.size()"", ""thing"");
            result = script.execute(null, thing);
        } catch(JexlException.Method xmethod) {
            Assert.fail(""should not have thrown"");
        }

        thing.name = null;
        script = jexl.createScript(info,""thing.names.size()"", ""thing"");
        result = script.execute(null, thing);
        Assert.assertNull(result);
        thing.name = ""froboz"";
        result = script.execute(null, thing);
        Assert.assertEquals(1, result);
    }",OptionalTest::test342_oe,"public String execute(final Class<?> clazz, final String name) {
        final String m = get(clazz).execute().get(name);
        return """".equals(name) && m != null? clazz.getName() : m;
    }

@Override
                    public JexlInfo.Detail getDetail() {
                        return dbg;
                    }

@Override
    public String getMessage() {
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        msg.append(detailedMessage());
        final Throwable cause = getCause();
        if (cause instanceof JexlArithmetic.NullOperand) {
            msg.append("" caused by null operand"");
        }
        return msg.toString();
    }","/**
     * Gets the execute permission value for a given method of a class.
     *
     * @param clazz the class
     * @param name the method name
     * @return null if not allowed, the name of the method to use otherwise
     */



/**
     * Detailed info message about this error.
     * Format is ""debug![begin,end]: string \n msg"" where:
     *
     * - debug is the debugging information if it exists (@link JexlEngine.setDebug)
     * - begin, end are character offsets in the string for the precise location of the error
     * - string is the string representation of the offending expression
     * - msg is the actual explanation message for this error
     *
     * @return this error as a string
     */"
commons-jexl3_590,"@Test
    public void testNulls_oe() throws Exception {
        final ScriptEngineManager manager = new ScriptEngineManager();
        Assert.assertNotNull(""Manager should not be null"", manager);
        final ScriptEngine engine = manager.getEngineByName(""jexl3"");
        Assert.assertNotNull(""Engine should not be null (name)"", engine);
        try {
            engine.eval((String)null);
            Assert.fail(""Should have caused NPE"");
        } catch (final NullPointerException e) {
        }
        try {
            engine.eval((Reader)null);
            Assert.fail(""Should have caused NPE"");
        } catch (final NullPointerException e) {
        }
    }",JexlScriptEngineTest::testNulls_oe,,
commons-jexl3_594,"@Test
    public void testRanges_oe() throws Exception {
        final LongRange lr0 = LongRange.create(20,10);
        Assert.assertEquals(10L, lr0.getMin());
        Assert.assertEquals(20L, lr0.getMax());
        Assert.assertFalse(lr0.isEmpty());
        Assert.assertTrue(lr0.contains(10L));
        Assert.assertTrue(lr0.contains(20L));
        Assert.assertFalse(lr0.contains(30L));
        Assert.assertFalse(lr0.contains(5L));
        Assert.assertFalse(lr0.contains(null));
        checkIteration(lr0, 20L, 10L);
        final LongRange lr1 = LongRange.create(10,20);
        checkIteration(lr1, 10L, 20L);
        Assert.assertTrue(lr0.containsAll(lr1));
        final LongRange lr2 = LongRange.create(10,15);
        Assert.assertNotEquals(lr0, lr2);
        Assert.assertTrue(lr0.containsAll(lr2));
        Assert.assertFalse(lr2.containsAll(lr1));
        final IntegerRange ir0 = IntegerRange.create(20,10);
        checkIteration(ir0, 20, 10);
        Assert.assertEquals(10, ir0.getMin());
        Assert.assertEquals(20, ir0.getMax());
        Assert.assertFalse(ir0.isEmpty());
        Assert.assertTrue(ir0.contains(10));
        Assert.assertTrue(ir0.contains(20));
        Assert.assertFalse(ir0.contains(30));
        Assert.assertFalse(ir0.contains(5));
        Assert.assertFalse(ir0.contains(null));
        final IntegerRange ir1 = IntegerRange.create(10,20);
        checkIteration(ir1, 10, 20);
        Assert.assertTrue(ir0.containsAll(ir1));
        Assert.assertNotEquals(ir0, lr0);
        Assert.assertNotEquals(ir1, lr1);
        final IntegerRange ir2 = IntegerRange.create(10,15);
        Assert.assertNotEquals(ir0, ir2);
        Assert.assertTrue(ir0.containsAll(ir2));
        Assert.assertFalse(ir2.containsAll(ir1));

        long lc0 = 20;
        final Iterator<Long> il0 = lr0.iterator();
        while(il0.hasNext()) {
            final long v0 = il0.next();
            Assert.assertEquals(lc0, v0);
            try {
                switch((int)v0) {
                    case 10:  il0.remove(); Assert.fail(); break;
                    case 11: lr1.add(v0); Assert.fail(); break;
                    case 12: lr1.remove(v0); Assert.fail(); break;
                    case 13: lr1.addAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 14: lr1.removeAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 15: lr1.retainAll(Collections.singletonList(v0)); Assert.fail(); break;
                }
            } catch(final UnsupportedOperationException xuo) {
            }
            lc0 -= 1;
        }
        Assert.assertEquals(9L, lc0);
        try {
            il0.next();
            Assert.fail();
        } catch(final NoSuchElementException xns) {
        }

        int ic0 = 20;
        final Iterator<Integer> ii0 = ir0.iterator();
        while(ii0.hasNext()) {
            final int v0 = ii0.next();
            Assert.assertEquals(ic0, v0);
            try {
                switch(v0) {
                    case 10: ii0.remove(); Assert.fail(); break;
                    case 11: ir1.add(v0); Assert.fail(); break;
                    case 12: ir1.remove(v0); Assert.fail(); break;
                    case 13: ir1.addAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 14: ir1.removeAll(Collections.singletonList(v0)); Assert.fail(); break;
                    case 15: ir1.retainAll(Collections.singletonList(v0)); Assert.fail(); break;
                }
            } catch(final UnsupportedOperationException xuo) {
            }
            ic0 -= 1;
        }
        Assert.assertEquals(9, ic0);
        try {
            ii0.next();
            Assert.fail();
        } catch(final NoSuchElementException xns) {
        }

    }",RangeTest::testRanges_oe,"public long getMin() {
        return min;
    }

public static LongRange create(final long from, final long to) {
        if (from <= to) {
            return new LongRange.Ascending(from, to);
        }
        return new LongRange.Descending(to, from);
    }

@Override
    public boolean containsAll(final Collection<?> c) {
        for (final Object cc : c) {
            if (!contains(cc)) {
                return false;
            }
        }
        return true;
    }

public int getMin() {
        return min;
    }

public int getMax() {
        return max;
    }

@Override
    public boolean isEmpty() {
        return false;
    }

@Override
    public boolean contains(final Object o) {
        if (o instanceof Number) {
            final long v = ((Number) o).intValue();
            return min <= v && v <= max;
        }
        return false;
    }

public long getMax() {
        return max;
    }

@Override
    public boolean containsAll(final Collection<?> c) {
        for(final Object cc : c) {
            if (!contains(cc)) {
                return false;
            }
        }
        return true;
    }

public static IntegerRange create(final int from, final int to) {
        if (from <= to) {
            return new IntegerRange.Ascending(from, to);
        }
        return new IntegerRange.Descending(to, from);
    }

@Override
    public boolean retainAll(final Collection<?> c) {
        throw new UnsupportedOperationException();
    }

@Override
    public boolean contains(final Object o) {
        if (o instanceof Number) {
            final long v = ((Number) o).longValue();
            return min <= v && v <= max;
        }
        return false;
    }","/**
     * Gets the interval minimum value.
     * @return the low boundary
     */

/**
     * Creates a range, ascending or descending depending on boundaries order.
     * @param from the lower inclusive boundary
     * @param to   the higher inclusive boundary
     * @return a range
     */



/**
     * Gets the interval maximum value.
     * @return the high boundary
     */"
commons-jexl3_595,"@Test
    public void testEmptyContext_oe() {
        try {
            JexlEngine.EMPTY_CONTEXT.set(""nope"", 42);
            Assert.fail(""empty context should be readonly"");
        } catch(UnsupportedOperationException xun) {
            Assert.assertNotNull(xun);
        }
    }",MiscIntrospectionTest::testEmptyContext_oe,"@Override
        public void set(final String name, final Object value) {
            throw new UnsupportedOperationException(""Not supported in void context."");
        }",
commons-jexl3_596,"@Test
    public void testArrayIterator_oe() {
        try {
            new ArrayIterator(new ArrayList<>());
        } catch(IllegalArgumentException xill) {
            Assert.assertNotNull(xill);
        }
        ArrayIterator ai0 = new ArrayIterator(null);
        Assert.assertFalse(ai0.hasNext());
        try {
            ai0.next();
            Assert.fail(""should have failed"");
        } catch(NoSuchElementException no) {
            Assert.assertNotNull(no);
        }
        ai0 = new ArrayIterator(new int[]{42});
        Assert.assertTrue(ai0.hasNext());
        Assert.assertEquals(42, ai0.next());
        Assert.assertFalse(ai0.hasNext());
        try {
            ai0.next();
            Assert.fail(""iterator on null?"");
        } catch(NoSuchElementException no) {
            Assert.assertNotNull(no);
        }
        try {
            ai0.remove();
            Assert.fail(""should have failed"");
        } catch(UnsupportedOperationException no) {
            Assert.assertNotNull(no);
        }
    }",MiscIntrospectionTest::testArrayIterator_oe,"

@Override
    public void remove() {
        throw new UnsupportedOperationException();
    }

@Override
    public boolean hasNext() {
        return (pos < size);
    }

@Override
    public Object next() {
        if (pos < size) {
            return Array.get(array, pos++);
        }
        // we screwed up...
        throw new NoSuchElementException(""No more elements: "" + pos
                                         + "" / "" + size);
    }","

/**
     * No op--merely added to satify the <code>Iterator</code> interface.
     */

/**
     * Check to see if there is another element in the array.
     *
     * @return Whether there is another element.
     */

/**
     * Move to next element in the array.
     *
     * @return The next object in the array.
     */"
commons-jexl3_597,"@Test
    public void testArrayListWrapper_oe() {
        ArrayListWrapper alw ;
        try {
            new ArrayListWrapper(1);
            Assert.fail(""non-array wrap?"");
        } catch(IllegalArgumentException xil) {
            Assert.assertNotNull(xil);
        }
        Integer[] ai = new Integer[]{1, 2};
        alw = new ArrayListWrapper(ai);
        Assert.assertEquals(1, alw.indexOf(2));
        Assert.assertEquals(-1, alw.indexOf(null));
    }",MiscIntrospectionTest::testArrayListWrapper_oe,"

@Override
    public int indexOf(final Object o) {
        final int size = size();
        if (o == null) {
            for (int i = 0; i < size; i++) {
                if (get(i) == null) {
                    return i;
                }
            }
        } else {
            for (int i = 0; i < size; i++) {
                if (o.equals(get(i))) {
                    return i;
                }
            }
        }
        return -1;
    }",
